tweet_id,user_id,tweet_text,created_at,lang,reply_to_tweet_id
1469128668,5146,SHITTY DAY!,2009-04-07 05:18:54,en,
1469128671,614,@Hollywood_Trey ha what are you now my P.A ? man i'd tell people to follow u but I might miss our tweeting too much,2009-04-07 05:18:54,en,
1469128722,5147,"Well I'm gonna go get ready for school, then I'm going to school",2009-04-07 05:18:54,en,
1469128910,5148,@servermojo I love your service but getting too many false positives to tell people about my public page I'm afraid,2009-04-07 05:18:57,en,
1469128959,5149,"Why would emotions suddenly pour out..?? I just remembered something that happened, n im very badly feeling it..!!",2009-04-07 05:18:58,en,
1469129061,5150,Firefox 3 is so frustrating sometimes. Crash every 2 minutes without notice,2009-04-07 05:19:00,en,
1469129352,5151,All Apple stores closed today maybe inventory day??,2009-04-07 05:19:04,en,
1469129804,5152,"[and as far as I'm concerned, I can't help but feel I'm going about everything wrong. ]",2009-04-07 05:19:09,en,
1469129920,5153,@chaddyp that movie is so sad!,2009-04-07 05:19:11,en,
1469130122,5154,"Ouch, I just bit my tongue as I sneezed. Blood tastes rough",2009-04-07 05:19:14,en,
1469130216,5155,@PaulaAbdul You need to get more sleep! At least on nights before Idol.,2009-04-07 05:19:16,en,
1469130227,5156,Up at 3 am for 6am flight,2009-04-07 05:19:16,en,
1469130721,5157,Is feeling very confused and meh...,2009-04-07 05:19:24,en,
1469130779,5158,got to go study i hate the junior cert cant wait till the 12 of june it will all be over then wwoooo,2009-04-07 05:19:24,en,
1469131153,5159,Up and at work after a late night watching the game. State lost,2009-04-07 05:19:29,en,
1469131254,5160,@heybonnie well text me when you have it. ;) weee,2009-04-07 05:19:30,en,
1469131584,5161,"not in mood hate it,, got a hedache!! but still have a homework to do, huh!",2009-04-07 05:19:35,en,
1469131617,5162,doesn't know why her body hates her. she is getting sick again and woke up before 7 am on a day when she doesn't even have classes,2009-04-07 05:19:37,en,
1469131792,5163,@jowhit send it Bk this way pls lol i'm burning again,2009-04-07 05:19:38,en,
1469132007,5164,@NOLAnotes ohh...don't like bell peppers,2009-04-07 05:19:43,en,
1469132170,5165,ok so HOW do I post a photo from lappy on here? cant c button 4 it,2009-04-07 05:19:44,en,
1469132246,5166,@jcg1483 I hope so. Obviously usage is a massive factor but i currently get about 12 hours out of my N95!,2009-04-07 05:19:45,en,
1469132386,5167,work til 5. quick dinner. class til 9. I haaate tuesdays,2009-04-07 05:19:47,en,
1469132653,5168,Me thinks it's my turn for what @mcarvin has.,2009-04-07 05:19:51,en,
1469132868,252,@jemcam but your going away and so is B... looks like we will have to wait a while,2009-04-07 05:19:54,en,
1469132884,5169,@oooooooof yeah I should but no time to do such thing,2009-04-07 05:19:55,en,
1469132892,5170,"Riddle me this: WHY is it SNOWING? Not flurrying, S-N-O-W-I-N-G?",2009-04-07 05:19:54,en,
1469132984,5171,Its cold,2009-04-07 05:19:56,en,
1469133098,5172,1 in 6 of my previous friends and colleagues at RBS are going to lose their jobs http://news.bbc.co.uk/2/hi/uk_news/scotland/7987659.stm,2009-04-07 05:19:57,en,
1469133141,5173,@thellyv no plans yet.,2009-04-07 05:19:59,en,
1469133259,5174,"Apparently, a TWAT (Tweet Squatter) already claimed the name Sketchbot.",2009-04-07 05:20:01,en,
1469142980,5175,god damn...these hurt ribs are seriously cramping my exercise style.,2009-04-07 05:22:11,en,
1469143188,5176,UNC dismantles Mich. St. to claim championship I wanted Nova to win,2009-04-07 05:22:14,en,
1469143278,5177,has got homework to do,2009-04-07 05:22:15,en,
1469143385,5178,"@LorettaK @HeatherShorter Seriously though - there are 6 pairs of shoes in that fedex box, all bought recently",2009-04-07 05:22:16,en,
1469143664,5179,"mai thi communication system mï¿½ ch?a cï¿½ h?c ???c ch? nï¿½o h?t, ch?c l?i f?i n?p gi?y tr?ng nh? hï¿½m thi mï¿½n Anten quï¿½, :'&lt;",2009-04-07 05:22:21,en,
1469143687,5180,oh my god internet explorer 6 and 7 i just don't understand you guys,2009-04-07 05:22:22,en,
1469143920,5181,"@jtothe9 very nice! cannot afford them though, no matter how good the price is",2009-04-07 05:22:25,en,
1469144068,5182,10ï¿½ for the lunch canteen. Welcome in Paris! At least it was good...,2009-04-07 05:22:26,en,
1469144448,5183,@KendellRenee I will be down there in 3 weeks... but u will be gone We need to catch up!,2009-04-07 05:22:32,en,
1469144459,5184,Raining on a vacation day,2009-04-07 05:22:32,en,
1469144604,5185,Oh Parky no http://uk.tv.yahoo.com/blog/article/138886/ Should Jade have been punished for being brought up poor then?,2009-04-07 05:22:35,en,
1469144689,5186,@scroobiuspip you have my name. it has made me very sad. I wanted to be twitter.com/scroobiuspip,2009-04-07 05:22:35,en,
1469144738,5187,@cyclesocial 3 out of 3 comments are negative on that story http://tinyurl.com/cgqajm UK Society seemingly doesn't want to slow down,2009-04-07 05:22:37,en,
1469144909,5188,"@rabble I know And others shouldn't even be mentioned on that paper. In any case, it's unbelievable to read that stuff.",2009-04-07 05:22:38,en,
1469145711,5189,i think ive got a wisp on my eye,2009-04-07 05:22:50,en,
1469145771,5190,"Kinsey Whearty put too much milk in her coffee and chicory. Oh sadness, alas...",2009-04-07 05:22:52,en,
1469145815,5191,Kal Penn is my hero! But did you really have to leave House?,2009-04-07 05:22:51,en,
1469145976,1660,"i want Sykes back, really bad",2009-04-07 05:22:53,en,
1469146320,5192,"OK, I now have a question that needs to be answered...Why are dreams so hard to acheive? x",2009-04-07 05:22:58,en,
1469146537,5193,isn't digging the fact that it was 78 degrees less than 48 hours ago and it's 29 now and windy.,2009-04-07 05:23:02,en,
1469146576,5194,they threw away my water bottle annoying on more than one level.,2009-04-07 05:23:02,en,
1469147113,5195,"31 days, 2 seminar papers, 1 Spanish exam, 1 play to go. &lt;3 I only want to play Mario Kart with Ruby. lolz",2009-04-07 05:23:10,en,
1469147454,5196,"is warning you, if a physio tells you they want to do 'soft tissue manipulation' this, in fact, means they want to KILL you and be EVIL!!",2009-04-07 05:23:14,en,
1469147704,5197,"Up and studying in the early morn, motivated by my very bad dream!",2009-04-07 05:23:19,en,
1469147783,5198,@coffeemaverick I have a brick... err... laptop that did the same thing. My condolences.,2009-04-07 05:23:20,en,
1469147785,5199,this day is set to drag. 9-7 is not my ideal shift.,2009-04-07 05:23:20,en,
1469147907,5200,work all day long,2009-04-07 05:23:21,en,
1469148183,5201,"@ellielocke you have 1 day till easter? no fair, i have two days and two exams till my easter break",2009-04-07 05:23:25,en,
1469148337,5202,is super tired and really wants to go to bed but i have so much h/w to do......omg uni drains my life,2009-04-07 05:23:27,en,
1469148409,5203,rehearsal makes my head hurt.,2009-04-07 05:23:29,en,
1469148444,5204,Trivia was triviatastic. Home again. Working.,2009-04-07 05:23:28,en,
1469148583,5205,OK... Gotta find some friends or something it's shameful giving updates to myself...,2009-04-07 05:23:30,en,
1469148590,5206,Sore throat.,2009-04-07 05:23:30,en,
1469148752,5207,Here we go again. Same old same old.,2009-04-07 05:23:32,en,
1469148981,5208,Daylight saving is over it I'd now dark at 7! Not fair! I don't like it,2009-04-07 05:23:36,en,
1469149504,5209,So tired! Didn't go to bed until almost midnight,2009-04-07 05:23:44,en,
1469149838,1660,"i have realised something. whenever i can't text phoebe i email her, like in macau, i emailed her endlessly, it's the same now no Sykes!",2009-04-07 05:23:48,en,
1469149872,3040,Feeling wacked out - this is why I hate taking these tablets,2009-04-07 05:23:49,en,
1469149911,5210,"Like most others, I do feel inclined to say... Wowowowow it's cold! And snow etc etc.",2009-04-07 05:23:49,en,
1469150340,5211,"Bah, I'm so hungry.",2009-04-07 05:23:56,en,
1469150411,5212,Beware of impending MacHeist spam (i want Delicious library 2 ok? sorry ),2009-04-07 05:23:58,en,
1469150669,5213,sucks that I had to change the settings for comments on my blog. damn spammers.,2009-04-07 05:24:01,en,
1469151054,5214,Got a cold Hate this Dutch weather!!!,2009-04-07 05:24:06,en,
1469151131,5215,"@RebeccaVasmant still no better then hun? drink loads of fresh juice.. try and get smoothies, that'll help!! speak later, kisses xx",2009-04-07 05:24:07,en,
1469151512,5216,The suns out and I'm stuck inside,2009-04-07 05:24:12,en,
1469151772,5217,everything in facebook is down,2009-04-07 05:24:15,en,
1469151778,95,"Isabeau Ella-Marie Carpenter wntd mommy 2 call in sick, i miss her http://apps.facebook.com/dogbook/profile/view/6215591",2009-04-07 05:24:15,en,
1469151812,5218,Some things even spell check can't fix,2009-04-07 05:24:17,en,
1469151995,5219,Tigger lost his bounce.,2009-04-07 05:24:18,en,
1469152025,5220,Got my ass KICKED at the pool function last night... I've never been so sore!!!,2009-04-07 05:24:18,en,
1469152092,5221,Realized it's Holy week &amp; my pastor mother is going to have to fit in hospital time between services &amp; whatnot. No bueno for her.,2009-04-07 05:24:20,en,
1469152099,5222,I have a bad feeling this is going to be a doozy of a day...,2009-04-07 05:24:19,en,
1469152398,3059,@lauraEchilds noooooo don't make me cry,2009-04-07 05:24:23,en,
1469152750,5178,@problogger aweber doesn't have a time feature on sends?,2009-04-07 05:24:28,en,
1469152800,5223,So sick! I don't wanna miss class today,2009-04-07 05:24:28,en,
1469152966,5224,last qs just announced he's heading out too - just me left,2009-04-07 05:24:30,en,
1469152989,5225,Trying to figure some things out.....my brain hurts,2009-04-07 05:24:32,en,
1469153107,5226,"@tornadoliese Bummer, I didn't think so!",2009-04-07 05:24:33,en,
1469153134,3148,@shylands get a job,2009-04-07 05:24:33,en,
1469153394,5227,@silent_dave lol well you call it me enough I'm starting to think you think I am a tit,2009-04-07 05:24:36,en,
1469153447,5228,@kg86 Wish I could get some in Mangalore also,2009-04-07 05:24:37,en,
1469153574,5229,im sooo friggin borreeeed,2009-04-07 05:24:39,en,
1469153744,5230,Doubt anyones even reading these. Lol. I have no followers!,2009-04-07 05:24:42,en,
1469153830,5231,"Can anyone recommend a router with *good* wi-fi reach? Got a Netgear WNR834B v2 now, but connection with the iPod keeps dropping",2009-04-07 05:24:42,en,
1469153957,5232,My throat really hurts,2009-04-07 05:24:44,en,
1469154134,5233,long day ahead...weening off caffeine,2009-04-07 05:24:47,en,
1469154399,5234,Wondering why we have snow in the springtime Chillin inside 2 day,2009-04-07 05:24:51,en,
1469154526,4936,@shazy_s omg that silver bmw jwas outside my house again n when i looked out it drove off!!! who is this?,2009-04-07 05:24:53,en,
1469154661,5235,The killer toothache is back test was crappy. Kill me,2009-04-07 05:24:55,en,
1469154818,5236,@warsongraven i can haz a title with mirror in it plz pretty plz,2009-04-07 05:24:57,en,
1469155041,5237,You know it's going to be a long week when u wake up thinking it's Saturday,2009-04-07 05:25:00,en,
1469161837,5238,My baby turns 9 yo today! I'm feeling a little old!,2009-04-07 05:26:32,en,
1469161877,5239,"@dimensiondvdrob no, I did not get it! Maybe the mail lost it.",2009-04-07 05:26:33,en,
1469162033,5240,Just stopped in at Subway. They didn't have the Fearless songbook at Music Cellar Spent 6.50 on theory books I don't even want :/,2009-04-07 05:26:34,en,
1469162220,5241,i'm at work. also just realized i am going to fall about $100 short of depleting my work-study funds. noooooo i refuse to work extra days,2009-04-07 05:26:37,en,
1469162395,5242,Sending condolences to all my Sparty friends...,2009-04-07 05:26:39,en,
1469162486,5243,can't draw James deans hands right,2009-04-07 05:26:41,en,
1469162670,5244,Ugh i hate being sick i would rather be at school then be sick right now.,2009-04-07 05:26:43,en,
1469163162,4498,"aww man, i cough a lot these days and my throat hurts like hell...i might get a doctor check-up",2009-04-07 05:26:49,en,
1469163424,5245,The animatic project is done. Got a positive result. Now I just have to write a 20 page report in 2 days. It's gonna be fun.,2009-04-07 05:26:53,en,
1469163602,5246,School Why couldn't I be sick today!,2009-04-07 05:26:55,en,
1469163918,4742,"i've been thinking about getting a blackberry or an iphone or something, sucks that they all have 2 year contracts",2009-04-07 05:27:01,en,
1469164061,5247,Face burns with acne stuff the doctors gave me!!!! The only reason I use it is because it takes away the acne and the acne scars!,2009-04-07 05:27:02,en,
1469164079,5248,Sitting inside as the rain has ruined my plan for a walk. Oh Ireland,2009-04-07 05:27:02,en,
1469164340,5249,argh. Forgot my ibuprofen,2009-04-07 05:27:06,en,
1469164356,5250,Waiting to go to the dentist and wondering when this flippin cold is gonna go!! i feel poorly,2009-04-07 05:27:06,en,
1469164381,5251,Is workin. Today is my monday,2009-04-07 05:27:06,en,
1469164416,5252,I am driving back to Kewanee to work. so sleepy.,2009-04-07 05:27:06,en,
1469164435,5253,Yawn woke up. Time for another day of ignoring my &quot;friends&quot;. Goody.,2009-04-07 05:27:07,en,
1469164505,5254,My macBook is behaving very strangely....,2009-04-07 05:27:08,en,
1469164863,5255,SAT homework,2009-04-07 05:27:13,en,
1469165252,5256,I wish the hills started here tonight aswell,2009-04-07 05:27:18,en,
1469165499,5257,"In a serious mood this morning- def, need to change that asap &lt; ; ) Wondering if I should take on a new account or focus on me n eff $",2009-04-07 05:27:21,en,
1469165538,5258,"@bandofmagpies Damn them! Seriously though, that sucks....",2009-04-07 05:27:22,en,
1469165713,5259,hatesss side effects at least im better today &lt;3,2009-04-07 05:27:25,en,
1469165818,4249,@ladylonline I've been good; and girl I haven't been in the blog scene for almost 3 weeks Sooo yeah lol buuuut I will check it out soon!,2009-04-07 05:27:26,en,
1469165822,5260,My ass is so cold.,2009-04-07 05:27:26,en,
1469167029,5261,needs a new 'looking good for Jesus' mirror..mine broke..,2009-04-07 05:27:42,en,
1469167092,5262,@ALStrays Oh poor wee thing Nice to hear she's been rescued though.,2009-04-07 05:27:44,en,
1469167304,5263,Full Of The Cold:; Starting To Bring Me Down,2009-04-07 05:27:47,en,
1469167320,5264,i wish Frankie's weather report was wrong,2009-04-07 05:27:46,en,
1469167403,5265,gaah have to work early tomorrow. grrr couldve spent the day fullfilling my hearts desire by shopping! think of the moneeyy hinnaa,2009-04-07 05:27:48,en,
1469167566,5266,power is out,2009-04-07 05:27:50,en,
1469167672,5267,the seas are rough today....my stomach is not gonna be happy,2009-04-07 05:27:51,en,
1469167960,5268,Disappointed about where the House Season is going. . . . . . sigh. . . Used to be such a great show!,2009-04-07 05:27:56,en,
1469168148,5269,I'm still so cold and tired.,2009-04-07 05:27:58,en,
1469168288,5270,Good morning twitter world it's my 13hr day today Keep laughing so I can get through it!!!,2009-04-07 05:28:00,en,
1469168352,5271,Booooooo snow!!!!!,2009-04-07 05:28:01,en,
1469169049,5272,"Poor MSU, was hoping they would beat them Heels",2009-04-07 05:28:10,en,
1469170017,5273,@SelenlovesMcfly NOOOOO!! Are they really angry? :'(,2009-04-07 05:28:23,en,
1469170141,5274,33 precious minutes with my one and only then no more til tomorrow,2009-04-07 05:28:25,en,
1469170367,5275,So sleepy this morning!,2009-04-07 05:28:28,en,
1469170417,5276,"Ugh I feel like death. I just wanna go back to sleep, the only thing making me go to school is dumb precal quiz",2009-04-07 05:28:29,en,
1469171458,5277,"@attilacsordas Im afraid not. I have a sony viao, thats officially not mine, and a windows desktop",2009-04-07 05:28:42,en,
1469171511,5278,doesn't wanna do uni work today but has to,2009-04-07 05:28:43,en,
1469171811,5279,..for my finals...,2009-04-07 05:28:47,en,
1469171854,4897,Why has my i-tunes ceased working?? I was in the middle of loading No Doubt's singles collection on my i-pod,2009-04-07 05:28:47,en,
1469172062,5280,Is worried sick about Santino. He has a fever,2009-04-07 05:28:51,en,
1469172203,5281,i need a pick me up. probably should be tackling cardio right now. like that's gonna happen...,2009-04-07 05:28:52,en,
1469172438,5282,"@troubalex Sorry, we see this twitter account is for you personally. Should we follow another for community events? Are we alone?",2009-04-07 05:28:55,en,
1469172730,5283,"@lucky_gift yay! she's not a bitch, just flaky",2009-04-07 05:28:59,en,
1469172886,5284,I broke the zip on my trousers.,2009-04-07 05:29:02,en,
1469173069,5285,shot 900 photos today in Kyoto. A few had a black dot on them from dust on the sensor Fixed now. Sorting them all will be a nightmare.,2009-04-07 05:29:04,en,
1469173083,5286,"@mollylaurel no his own dog, poor thing",2009-04-07 05:29:04,en,
1469173175,5287,"@DonnieWahlberg word on the street is that &quot;face time&quot; is not worth the $375.... No individual pics and rush, rush, rush.....",2009-04-07 05:29:05,en,
1469173728,5288,@Maceymace it's at 9:00 but i've gotta be there 15 minutes before.. :/ so very early!! my sisters boyfriends doing it the same day,2009-04-07 05:29:13,en,
1469173735,5289,supposed to be working at the moment - pretty bored tho,2009-04-07 05:29:13,en,
1469173839,5290,Ugh im so tired dont feel like goin to scool!,2009-04-07 05:29:14,en,
1469174973,5291,Good Morning Amy! Your snow going away yet? I can't deal with budgets &amp; numbers this early in the morning at work.......,2009-04-07 05:29:30,en,
1469175023,5292,@chrisbrogan What's not cool is all the snow in Detroit lately.... (haha!),2009-04-07 05:29:32,en,
1469175134,5293,"Is it Friday yet? Thankfully I have Friday off so maybe I should ask if it's Thursday yet? And the answer, unfortunately, is still no",2009-04-07 05:29:34,en,
1469175297,5294,On my way to the airport. Leaving florida. worst day ever.,2009-04-07 05:29:35,en,
1469175348,5295,"I feel like death, can't even believe I'm at work right now",2009-04-07 05:29:35,en,
1469176205,2143,Simba is already missing Sally &amp; Zac http://apps.facebook.com/catbook/profile/view/1043840,2009-04-07 05:29:47,en,
1469176711,5296,is in shock de ce se intimpla in Chishinau shi nu m-am dus sa sarbatoresc Ziua Internatzionala a Sanatatzii,2009-04-07 05:29:55,en,
1469176718,5297,Man. I have some bad sleeping patterns.,2009-04-07 05:29:55,en,
1469176747,5298,I'm on my grind today I have to work both jobs sucks to be me. Hopefully no dumb ?'s or long boring meetings with people complaining,2009-04-07 05:29:54,en,
1469176750,5299,bummed that I forgot to go to Wal-Mart this morning at 5am on my way to work to get the new RF CD! UG! Guess I'll go on my way home,2009-04-07 05:29:54,en,
1469176829,5300,House completly surprised me last night. I can't believe I cried watching an episode of House. So sad.,2009-04-07 05:29:55,en,
1469187081,5301,@teh_lisa I know!!!!!! Why not Taub instead?!? NOT KUTNER,2009-04-07 05:32:05,en,
1469187163,5302,Baby is really sick!!,2009-04-07 05:32:07,en,
1469187446,5303,"Getting ready for school, can't seem to focus my eyes yet...not a good sleep.",2009-04-07 05:32:10,en,
1469187537,5304,@marpagan what happened?,2009-04-07 05:32:11,en,
1469188038,5305,Horrible day so far and it's only 7:30 am,2009-04-07 05:32:18,en,
1469188046,5306,bored as hell but working... what will this rainy day bring me... miss my boo,2009-04-07 05:32:18,en,
1469188088,5307,Was headed to bed when I realized I have Tafe and my designs will defult to helvetica when I arriive with out all my fonts,2009-04-07 05:32:18,en,
1469188274,5308,"Just when I think House is getting better, it goes and pulls that shit. What the hell. This show has gotten so bad.",2009-04-07 05:32:21,en,
1469188358,5309,"I was fine until I had to speak to the nurse, now she has made me doubt myself and my decisions. Feel totally and utterly deflated",2009-04-07 05:32:22,en,
1469188505,5310,"doesn't want to clean Daddy's yacht, or write his dissertation. He wants to plan a forty-five minute magic show.",2009-04-07 05:32:24,en,
1469188597,5311,Searching for a job!,2009-04-07 05:32:26,en,
1469188612,5312,@scottavenue very emotional. just found out n cried gna miss u all xx,2009-04-07 05:32:27,en,
1469188686,5313,is cold,2009-04-07 05:32:27,en,
1469188736,5314,@lelebelle at this rate it's hard to tell when I'll get to I feel asleep watching the so from 2 weeks ago! Not the shows fault though.,2009-04-07 05:32:26,en,
1469188976,5315,@GiulianaRancic:I'm very excited my cardio kickboxing instructor is teaching close by again! I had lost 30 lbs w/her. Back on w/out her,2009-04-07 05:32:31,en,
1469189033,5316,@kdfw the girl in the suitcase story is just messed up.. Can't imagine anyone doing something like that...,2009-04-07 05:32:31,en,
1469189162,5317,I wish my computer wasn't broken so I could get a effin pic up..why can't I do it on my blackberrry,2009-04-07 05:32:33,en,
1469189515,5318,Having an awesome time in Florida...but its my last day.,2009-04-07 05:32:39,en,
1469189537,5319,Oh no. No no no. Getting sick...this is gonna be a bad one,2009-04-07 05:32:38,en,
1469189982,5320,okie doke. going to school. hopefully i'll feel better throughout the day. here goes nothing...,2009-04-07 05:32:44,en,
1469190071,5321,has hit the biggest writer's block.,2009-04-07 05:32:45,en,
1469190219,5322,"I love the hyacinths &amp; daffodils that I put on my desk, but now I think the pollen is starting to affect me allergies suck",2009-04-07 05:32:49,en,
1469190242,5323,@flipgonzo no not that i know of. I should annotate it. The slides are minimal and don't contain all the good bits LOL,2009-04-07 05:32:48,en,
1469190520,5324,my schedule's all messed up. gaaak. too many deadlines looming in the horizon!,2009-04-07 05:32:52,en,
1469190963,5325,@thejrod @idolan a problem compounded by the fact there's no coffee in IT - sounds like monday 2.0,2009-04-07 05:32:58,en,
1469190999,5326,gah. my wrist is still hurting,2009-04-07 05:32:58,en,
1469191174,5327,"Just had the guy from the insurance company over, re: flooded kitchen. Much chin rubbing later, its all got to be ripped out.",2009-04-07 05:33:01,en,
1469191634,5328,here's to hoping today goes by quickly...,2009-04-07 05:33:06,en,
1469191662,5329,@ProudKiwi I'm still working,2009-04-07 05:33:06,en,
1469191674,36,So I'm not sick anymore. Twilight Zone? but I did go to bed with wet hair so now it's still wet and I'm terribly cold but not sick? weird,2009-04-07 05:33:06,en,
1469192029,5330,"@StephWeber I must not have unlocked that one, yet. I'm a slowby.",2009-04-07 05:33:11,en,
1469192115,5331,Listening to frank turner curled up on the sofa with puffy eyes and a cold,2009-04-07 05:33:12,en,
1469192225,5332,@LiquidDragn I can't even pretend I understand what is going on. Ps. your stinkpad is dying,2009-04-07 05:33:14,en,
1469192268,5333,Jury duty boooo,2009-04-07 05:33:14,en,
1469192300,5334,Time to go to work Must stop knitting,2009-04-07 05:33:15,en,
1469192440,5335,Gettin up and gettin ready to do some more taxes.,2009-04-07 05:33:17,en,
1469192729,5336,Good morning. April 7th and it's snowing,2009-04-07 05:33:20,en,
1469192780,5337,"So I see snow outside, I'm so sick of Ohio's weather!! 2 more years till I move down to Palm Springs, CA..missing 79* weather!!",2009-04-07 05:33:21,en,
1469192852,5338,Itï¿½s sunny! But I need to wash dishes,2009-04-07 05:33:22,en,
1469193323,5339,Fuck i ripped my last pair of jeans,2009-04-07 05:33:27,en,
1469194165,5340,Jays home opener was amazing! No streakers though,2009-04-07 05:33:40,en,
1469194368,5341,my fave hairdresser still isn't back Hope I don't get a rubbishy cut on Friday! So.many.dead.ends &gt;_&lt;,2009-04-07 05:33:42,en,
1469194468,5342,"@amyxo yea thats what im doin, it just hurtsss hows weston?",2009-04-07 05:33:43,en,
1469194735,5224,and then there was one (me),2009-04-07 05:33:47,en,
1469194898,5343,"@bigjonevans @willgray79 you asked for a &quot;Volunteer&quot; for Monday, not sure mine will be there http://bit.ly/13qWMV",2009-04-07 05:33:49,en,
1469195010,5207,I hate being treated different by someone when other people are around.,2009-04-07 05:33:51,en,
1469195822,584,@joconchie Ah well ..win some lose some ! Wouldve been nice to have bet on the 100 to 1 winner!! ( if wishes were horses !).,2009-04-07 05:34:01,en,
1469195855,5344,Getting ready for work...I'm super sleepy,2009-04-07 05:34:02,en,
1469195890,5345,~ANNOYED that my pic won't upload...and nooooo it's not too big!!,2009-04-07 05:34:02,en,
1469196054,5346,@holliebox Sounds like back when I was in college and had to submit a perfectly replicated musical recording as a .mid file.,2009-04-07 05:34:04,en,
1469196086,5347,@sinjax Alas MusicBrainz does not recognise the mp3 http://content.ytmnd.com/content/1/2/a/12a04f12b7524534b0275a0ab5fcab9e.mp3,2009-04-07 05:34:05,en,
1469196187,5348,Hates the cereal at the end of the box,2009-04-07 05:34:06,en,
1469196271,5349,@tiffanyizatt lol. it should be in the upper 70s here this cold is just wrong.,2009-04-07 05:34:07,en,
1469196354,5350,i have such a long day today and it may snow?! what...not cool Penn State!,2009-04-07 05:34:08,en,
1469196518,5351,I'm working and I'm mad about it,2009-04-07 05:34:10,en,
1469196579,5352,"@dylansongs No unfortunately, it seems to be only available in the US. Not Canada either.",2009-04-07 05:34:11,en,
1469196614,5353,@ElenaBrowne was goooooooooood. you never came on missed naked time LMFAO xx,2009-04-07 05:34:12,en,
1469196745,5354,"ergh really shitty mood again. bored of not being able to move now, really and i want to go the pub later!!!",2009-04-07 05:34:13,en,
1469196808,5355,"@todd1985 No, I think she leaves for a visit with her Nana tomorrow.",2009-04-07 05:34:14,en,
1469197329,5356,@jharb_weave boo I'm sorry Stupid eyes...why are they so important anyway?,2009-04-07 05:34:21,en,
1469197866,5357,"it's so cold outside, and it's rainy!! plus my nose won't breathe, *aapchxi*.",2009-04-07 05:34:28,en,
1469198980,5358,my eyes are sore today! I HATE SNOW!,2009-04-07 05:34:42,en,
1469199191,5359,waiting for jason to wake up.. could be a while,2009-04-07 05:34:45,en,
1469199231,5360,"just back from truro, huge queue in the bank..",2009-04-07 05:34:46,en,
1469199349,5361,Lauren doesn't hand hug me anymore,2009-04-07 05:34:48,en,
1469199439,5362,It's one thing to hear yourself sing. It's another to hear yourself read a passage from a book. My life is now changed forever.,2009-04-07 05:34:50,en,
1469200084,5363,Getting ready for the floodgates of patients to open.,2009-04-07 05:34:58,en,
1469211003,5364,@supaswag I follow your blog.. you haven't posted anything there in weeks,2009-04-07 05:37:20,en,
1469211320,5365,Only got about 3.5 hours of sleep. Insomnia sucks,2009-04-07 05:37:24,en,
1469211484,5366,i am miserablely sick,2009-04-07 05:37:26,en,
1469211702,5367,Watching Fox - Where's Gretchen?,2009-04-07 05:37:29,en,
1469211718,5368,Correction. Lawyers need to go for PLAIN ENGLISH lessons,2009-04-07 05:37:29,en,
1469211872,5369,have to work today,2009-04-07 05:37:31,en,
1469211995,3876,@VanessaHudqens don't hold that against us we're not all bitches like that lol,2009-04-07 05:37:34,en,
1469212331,5370,Just off for a walk down the seafront. Typically the dark clouds seem to be closing in,2009-04-07 05:37:39,en,
1469212395,5371,@PhilonBOB Good morning to all of you!! Who won the birthday game? Cannot get you on my radio at my desk,2009-04-07 05:37:38,en,
1469212686,5372,"Wish it wasn't so nice outside, i wouldn't feel poo revising then",2009-04-07 05:37:42,en,
1469212929,5373,I couldn't be less prepared for my 11 AM finance exam... And I can't seem to make myself do anything about it,2009-04-07 05:37:45,en,
1469213162,5374,arm hurts my brother pinched me &gt;,2009-04-07 05:37:48,en,
1469213168,5375,"@criana godspeed, I have one this Friday",2009-04-07 05:37:49,en,
1469213420,5376,@felicecuore Singapore is too boring,2009-04-07 05:37:52,en,
1469213790,5377,woke up to milo having a seizure.,2009-04-07 05:37:58,en,
1469213821,5378,Apparently got both parents sick. Oops.,2009-04-07 05:37:57,en,
1469213954,5379,@SouthwestAir does this mean you're leaving ISP?,2009-04-07 05:37:59,en,
1469214607,5380,today pics for the annuary!!!!,2009-04-07 05:38:08,en,
1469214649,5381,The pictures are up! My daughter Olivia is sick today At least ther Brewers open their season today. Go Crew!,2009-04-07 05:38:08,en,
1469214728,5382,"@SLessard Hi Stefan!Unfortunately i canï¿½t go to DMB concert in Brazil I was studing surgery,iï¿½m becoming to be a doctor i was busy :/",2009-04-07 05:38:10,en,
1469215040,5383,@ensredshirt I forgot all about Chuck! I didn't remember until about 8:15 I will have to catch it online...,2009-04-07 05:38:14,en,
1469215314,5384,got off @ 12:30 am and now I am on my way back 2 OCS land!,2009-04-07 05:38:17,en,
1469215430,5385,"@andrewcareaga Tried to listen to the Hold Steady, but there's no way to taste the songs before purchase.",2009-04-07 05:38:18,en,
1469215469,5386,doesn't understand the thought process behind yoghurt pot lids. Why would you make something designed to be licked out of sharp foil?,2009-04-07 05:38:19,en,
1469215631,5387,Heading to get some shut-eye...I need it,2009-04-07 05:38:21,en,
1469215791,5388,ugh... i don't feel good this morning hope that goes away...,2009-04-07 05:38:24,en,
1469216231,5389,School again...,2009-04-07 05:38:29,en,
1469216327,5390,@itslacey hey girlie. sorry you're having so much troubles with getting home!!! have a safe trip!!!,2009-04-07 05:38:30,en,
1469216393,5391,At work,2009-04-07 05:38:31,en,
1469216422,5392,I have a terrible headache,2009-04-07 05:38:32,en,
1469216904,5393,A french vanilla capp sounds really good right now. Too bad i dont have one,2009-04-07 05:38:38,en,
